ANYO,MES,SAC,PAIS,ADUANA,VIA,VALOR,PESO
2024,3,6114200000,1005,15,3,"15,684",1156
2024,4,6114200000,2104,107,1,374,27
2024,4,6114200000,2102,33,1,23,11
2024,4,6114200000,2107,33,1,140,48
2024,4,6114200000,2102,49,1,1267,31
2024,4,6114200000,1005,2,2,1240,32
2024,4,6114200000,1005,2,2,87320,2465
2024,4,6114200000,4132,2,2,11758,305
2024,4,6114200000,1005,10,3,54207,1902
2024,4,6114200000,1005,11,3,243563,9856
2024,5,6114200000,2104,107,1,27,7
2024,5,6114200000,2102,33,1,499,232
2024,5,6114200000,2107,33,1,614,210
2024,5,6114200000,2102,49,1,5161,167
2024,5,6114200000,1005,2,2,94058,3079
2024,5,6114200000,1005,11,3,4000,318
2024,5,6114200000,1005,11,3,661648,26573
2024,6,6114200000,2104,107,1,2,1
2024,6,6114200000,2102,33,1,25,10
2024,6,6114200000,2107,33,1,234,79
2024,6,6114200000,2102,49,1,2290,72
2024,6,6114200000,1005,2,2,66197,2294
2024,6,6114200000,4132,2,2,5008,140
2024,6,6114200000,1005,11,3,643575,32963
2024,1,6114300000,1005,2,2,"258,306",4505
2024,1,6114300000,1005,10,3,"34,891",787
2024,1,6114300000,1005,11,3,"44,904",972
2024,2,6114300000,2104,107,1,31,5
2024,2,6114300000,2102,33,1,5,2
2024,2,6114300000,2107,33,1,10,4
2024,2,6114300000,2208,33,1,13,3
2024,2,6114300000,2101,34,1,505,202
2024,2,6114300000,1005,2,2,"236,118",4160
2024,2,6114300000,1005,11,3,"2,703",88
2024,3,6114300000,2104,108,1,"1,917",21
2024,3,6114300000,1005,2,2,"181,622",3083
2024,3,6114300000,1005,11,3,"7,746",310
2024,4,6114300000,1005,2,2,268099,4428
2024,4,6114300000,1005,11,3,30113,1452
2024,5,6114300000,2104,107,1,39,6
2024,5,6114300000,2102,33,1,17,3
2024,5,6114300000,2107,33,1,11,4
2024,5,6114300000,2208,33,1,22,3
2024,5,6114300000,2102,34,1,1906,143
2024,5,6114300000,2208,34,1,60,11
2024,5,6114300000,1005,2,2,108696,2035
2024,5,6114300000,1005,11,3,106258,8130
2024,6,6114300000,2104,107,1,115,17
2024,6,6114300000,2102,33,1,35,8
2024,6,6114300000,2107,33,1,77,9
2024,6,6114300000,2208,33,1,50,6
2024,6,6114300000,1005,2,2,136910,2198
2024,6,6114300000,1007,2,2,6940,169
2024,6,6114300000,2206,2,2,134,2
2024,1,6114900000,2101,34,1,"4,742",2100
2024,1,6114900000,1005,2,2,451,116
2024,3,6114900000,1005,2,2,30,27
2024,4,6114900000,2104,106,1,4071,20143
2024,4,6114900000,2104,108,1,1,1
2024,4,6114900000,1005,2,2,460,61
2024,4,6114900000,2208,15,3,90,10
2024,5,6114900000,2104,106,1,5618,33266
2024,5,6114900000,1005,2,2,410,22
2024,6,6114900000,2104,106,1,5121,47155
2024,6,6114900000,1005,2,2,1428,126
2024,1,6115101000,2104,108,1,121,3
2024,1,6115101000,1005,3,2,12,1
2024,2,6115101000,2104,108,1,569,6
2024,2,6115101000,1005,3,2,12,1
2024,3,6115101000,1005,3,2,24,2
2024,4,6115101000,1005,3,2,24,2
2024,1,6115109000,2104,108,1,86,30
2024,1,6115109000,2101,34,1,346,8
2024,1,6115109000,2101,2,2,162,3
2024,2,6115109000,2104,106,1,374,5
2024,2,6115109000,2104,107,1,769,350
2024,2,6115109000,2104,108,1,18,18
2024,3,6115109000,2104,106,1,381,62
2024,3,6115109000,2104,107,1,31,6
2024,3,6115109000,2104,108,1,230,105
2024,4,6115109000,2104,106,1,782,242
2024,4,6115109000,2104,108,1,11,7
2024,5,6115109000,2104,106,1,1300,455
2024,5,6115109000,2104,108,1,1,2
2024,5,6115109000,1005,3,2,12,1
2024,6,6115109000,2104,106,1,882,100
2024,6,6115109000,2104,108,1,128,18
2024,6,6115109000,2208,34,1,678,70
2024,1,6115210000,2101,34,1,8701,267
2024,1,6115210000,2354,2,2,"11,815",432
2024,2,6115210000,1005,2,2,"2,949",45
2024,2,6115210000,1005,2,2,"63,837",1295
2024,3,6115210000,2101,34,1,9672,354
2024,3,6115210000,2102,34,1,"10,713",349
2024,3,6115210000,2354,2,2,"10,740",441
2024,4,6115210000,2101,34,1,13005,454
2024,4,6115210000,2354,2,2,9200,363
2024,5,6115210000,2101,34,1,26955,932
2024,5,6115210000,2102,34,1,8630,275
2024,6,6115210000,1005,2,2,2539,47
2024,3,6115220000,1005,3,2,8,1
2024,4,6115220000,2104,106,1,635,10
2024,4,6115220000,1005,3,2,16,2
2024,5,6115220000,2208,34,1,34,6
2024,5,6115220000,1005,3,2,8,1
2024,6,6115220000,2208,34,1,62,6
2024,1,6115290000,2102,49,1,10,3
2024,2,6115290000,2104,108,1,33,45
2024,3,6115290000,2104,106,1,8,1
2024,5,6115290000,2104,108,1,50,25
2024,6,6115290000,2104,106,1,193,25
2024,6,6115290000,2104,108,1,2,1
2024,1,6115300000,2101,34,1,2097,64
2024,3,6115300000,2101,34,1,2735,100
2024,5,6115300000,2101,34,1,2620,88
2024,1,6115950000,2104,106,1,"1,091",1051
2024,1,6115950000,2104,107,1,315,81
2024,1,6115950000,2104,108,1,112,74
2024,1,6115950000,2101,33,1,"100,500",11606
2024,1,6115950000,2102,33,1,"43,246",3226
2024,1,6115950000,2107,33,1,762,270
2024,1,6115950000,2208,33,1,32,5
2024,1,6115950000,2101,34,1,5506,120
2024,1,6115950000,2107,34,1,44492,3746
2024,1,6115950000,2102,49,1,"26,819",2777
2024,1,6115950000,1003,2,2,"7,550",154
2024,1,6115950000,1005,2,2,"1,254",40
2024,1,6115950000,1005,3,2,347,14
2024,2,6115950000,2104,106,1,639,88
2024,2,6115950000,2104,107,1,"1,331",154
2024,2,6115950000,2101,33,1,"19,402",1774
2024,2,6115950000,2102,33,1,4567,458
2024,2,6115950000,2107,33,1,462,147
2024,2,6115950000,2208,33,1,193,26
2024,2,6115950000,2102,34,1,"17,739",1095
2024,2,6115950000,2102,49,1,"41,392",3141
2024,2,6115950000,1005,3,2,250,14
2024,3,6115950000,2104,106,1,"2,203",2045
2024,3,6115950000,2104,107,1,819,81
2024,3,6115950000,2104,108,1,"12,249",1096
2024,3,6115950000,2101,33,1,"32,055",3806
2024,3,6115950000,2102,33,1,"13,552",995
2024,3,6115950000,2107,33,1,"17,825",1560
2024,3,6115950000,2208,33,1,64,11
2024,3,6115950000,2102,34,1,"1,272",119
2024,3,6115950000,2102,49,1,18273,1583
2024,3,6115950000,1005,3,2,128,9
2024,4,6115950000,2104,106,1,826,721
2024,4,6115950000,2104,107,1,1997,78
2024,4,6115950000,2104,108,1,8013,676
2024,4,6115950000,2101,33,1,2839,1669
2024,4,6115950000,2102,33,1,641,284
2024,4,6115950000,2107,33,1,622,227
2024,4,6115950000,2101,34,1,3726,144
2024,4,6115950000,2102,34,1,54283,2486
2024,4,6115950000,2107,34,1,3167,123
2024,4,6115950000,2102,49,1,12454,442
2024,4,6115950000,1005,3,2,113,8
2024,4,6115950000,1005,11,3,29288,1766
2024,5,6115950000,2104,106,1,4181,198
2024,5,6115950000,2104,107,1,225,107
2024,5,6115950000,2104,108,1,11591,1399
2024,5,6115950000,2101,33,1,16631,550
2024,5,6115950000,2102,33,1,17324,1410
2024,5,6115950000,2107,33,1,18095,2245
2024,5,6115950000,2101,34,1,24952,2723
2024,5,6115950000,2102,34,1,10664,1066
2024,5,6115950000,2208,34,1,506,93
2024,5,6115950000,2102,49,1,10052,696
2024,5,6115950000,2101,2,2,13042,416
2024,5,6115950000,1005,3,2,121,8
2024,6,6115950000,2104,106,1,4200,261
2024,6,6115950000,2104,107,1,530,151
2024,6,6115950000,2104,108,1,33978,3055
2024,6,6115950000,2102,33,1,18956,1292
2024,6,6115950000,2107,33,1,727,231
2024,6,6115950000,2101,34,1,6964,330
2024,6,6115950000,2102,34,1,44990,1517
2024,6,6115950000,2107,34,1,22666,1855
2024,6,6115950000,2208,34,1,582,60
2024,6,6115950000,2102,49,1,21720,1239
2024,6,6115950000,1005,2,2,1898,722
2024,6,6115950000,1005,2,2,14489,572
2024,6,6115950000,1005,3,2,67,5
2024,1,6115960000,2104,107,1,360,44
2024,1,6115960000,2102,33,1,"18,302",1369
2024,1,6115960000,2107,33,1,128,24
2024,1,6115960000,2208,33,1,99,14
2024,1,6115960000,2101,34,1,81,14
2024,1,6115960000,2102,34,1,170,12
2024,1,6115960000,2107,34,1,"18,107",1524
2024,1,6115960000,2102,49,1,"1,148",39
2024,1,6115960000,2208,10,3,60227,9935
2024,2,6115960000,2104,106,1,268,21
2024,2,6115960000,2104,107,1,839,94
2024,2,6115960000,2104,108,1,165,33
2024,2,6115960000,2102,33,1,95,14
2024,2,6115960000,2107,33,1,44,8
2024,2,6115960000,2208,33,1,129,16
2024,2,6115960000,2101,34,1,11,2
2024,2,6115960000,2102,34,1,183,16
2024,2,6115960000,2107,34,1,97,10
2024,2,6115960000,2208,34,1,79,15
2024,2,6115960000,2102,49,1,"4,695",992
2024,2,6115960000,1005,2,2,40981,460
2024,3,6115960000,2104,106,1,15286,798
2024,3,6115960000,2104,107,1,134,24
2024,3,6115960000,2102,33,1,180,17
2024,3,6115960000,2107,33,1,114,11
2024,3,6115960000,2208,33,1,38,7
2024,3,6115960000,2107,34,1,33,12
2024,3,6115960000,2208,34,1,102,8
2024,3,6115960000,2102,49,1,"3,136",239
2024,3,6115960000,1005,2,2,32050,354
2024,4,6115960000,2104,106,1,140,9
2024,4,6115960000,2104,107,1,617,95
2024,4,6115960000,2104,108,1,1156,62
2024,4,6115960000,2102,33,1,277,46
2024,4,6115960000,2107,33,1,276,38
2024,4,6115960000,2208,33,1,140,16
2024,4,6115960000,2208,34,1,40,4
2024,4,6115960000,1005,2,2,22914,255
2024,5,6115960000,2104,106,1,601,50
2024,5,6115960000,2104,107,1,129,17
2024,5,6115960000,2102,33,1,23,3
2024,5,6115960000,2107,33,1,51,6
2024,5,6115960000,2208,33,1,1,1
2024,5,6115960000,2102,34,1,256,20
2024,5,6115960000,2208,34,1,46,3
2024,5,6115960000,2206,62,1,36,2
2024,5,6115960000,1005,2,2,41974,475
2024,6,6115960000,2104,106,1,116,22
2024,6,6115960000,2104,107,1,313,44
2024,6,6115960000,2104,108,1,526,25
2024,6,6115960000,2102,33,1,139,12
2024,6,6115960000,2107,33,1,143,16
2024,6,6115960000,2208,33,1,56,5
2024,6,6115960000,2101,34,1,474,42
2024,6,6115960000,2208,34,1,71,5
2024,6,6115960000,2102,49,1,69,5
2024,6,6115960000,1005,2,2,22644,252
2024,6,6115960000,1005,3,2,7,1
2024,1,6115990000,2104,106,1,883,316
2024,1,6115990000,2104,108,1,63,40
2024,1,6115990000,2107,34,1,"7,395",340
2024,1,6115990000,2102,49,1,"47,055",792
2024,2,6115990000,2104,106,1,654,321
2024,2,6115990000,2107,33,1,"3,272",201
2024,2,6115990000,2102,49,1,"45,902",814
2024,3,6115990000,2104,106,1,560,216
2024,3,6115990000,2104,107,1,436,170
2024,3,6115990000,2104,108,1,12,5
2024,3,6115990000,2101,34,1,138,23
2024,3,6115990000,2102,34,1,23,2
2024,4,6115990000,2104,106,1,124,35
2024,4,6115990000,2104,108,1,46,28
2024,4,6115990000,2102,34,1,409,24
2024,5,6115990000,2104,106,1,34,8
2024,6,6115990000,2102,34,1,7500,497
2024,6,6115990000,2107,34,1,10280,493
2024,1,6116100000,2104,108,1,199,17
2024,1,6116100000,2102,33,1,738,168
2024,2,6116100000,2104,106,1,789,180
2024,2,6116100000,2102,33,1,831,158
2024,3,6116100000,2102,33,1,"1,100",198
2024,4,6116100000,2104,106,1,80,122
2024,4,6116100000,2104,108,1,200,16
2024,4,6116100000,2102,33,1,934,181
2024,5,6116100000,2104,108,1,100,8
2024,5,6116100000,2102,33,1,842,180
2024,6,6116100000,2104,106,1,90,8
2024,6,6116100000,2102,33,1,856,154
2024,4,6116910000,2104,34,1,1,1
2024,3,6116920000,5402,2,2,5,1
2024,6,6116930000,2208,34,1,2,1
2024,2,6116990000,2102,49,1,126,8
2024,2,6116990000,2206,62,1,"1,680",35
2024,4,6116990000,2104,107,1,4,1
2024,4,6116990000,2104,108,1,44,15
2024,5,6116990000,2104,106,1,223,32
2024,6,6116990000,2104,108,1,32,10
2024,1,6117100000,2104,108,1,57,8
2024,1,6117100000,2102,49,1,758,157
2024,1,6117100000,1005,2,2,"3,956",48
2024,1,6117100000,1005,2,2,796,18
2024,1,6117100000,5402,2,2,45,5
2024,1,6117100000,1005,3,2,483,2
2024,1,6117100000,1005,11,3,30,7
2024,2,6117100000,2102,33,1,132,27
2024,2,6117100000,2107,33,1,65,14
2024,2,6117100000,2101,34,1,2850,339
2024,2,6117100000,2104,34,1,"1,518",117
2024,2,6117100000,2102,49,1,1227,265
2024,2,6117100000,2206,62,1,97,5
2024,2,6117100000,1005,2,2,2647,39
2024,2,6117100000,1005,2,2,1509,35
2024,2,6117100000,2101,2,2,1056,18
2024,2,6117100000,2208,2,2,1056,20
2024,2,6117100000,2354,2,2,2178,208
2024,3,6117100000,2101,34,1,"3,330",394
2024,3,6117100000,2102,34,1,34,9
2024,3,6117100000,2102,49,1,"1,651",353
2024,3,6117100000,1005,2,2,"5,704",104
2024,3,6117100000,1005,2,2,158,6
2024,3,6117100000,4104,2,2,47,8
2024,3,6117100000,5402,2,2,40,3
2024,3,6117100000,1005,3,2,6,1
2024,4,6117100000,2104,34,1,2,2
2024,4,6117100000,2102,49,1,881,270
2024,4,6117100000,2206,62,1,12,1
2024,4,6117100000,1005,2,2,3351,36
2024,4,6117100000,1005,2,2,162,5
2024,4,6117100000,2341,2,2,140,9
2024,5,6117100000,2104,108,1,5,1
2024,5,6117100000,2102,49,1,770,192
2024,5,6117100000,1005,2,2,6704,147
2024,5,6117100000,1005,2,2,288,10
2024,6,6117100000,2102,49,1,1960,391
2024,6,6117100000,1005,2,2,2870,30
2024,6,6117100000,1005,2,2,100,3
2024,6,6117100000,2341,2,2,493,32
2024,1,6117801000,2104,108,1,415,120
2024,2,6117801000,1005,2,2,130,8
2024,3,6117801000,2104,106,1,192,80
2024,4,6117801000,2104,107,1,123,19
2024,4,6117801000,2104,108,1,482,150
2024,4,6117801000,2102,33,1,103,15
2024,4,6117801000,2107,33,1,78,12
2024,4,6117801000,2208,33,1,228,32
2024,5,6117801000,2104,107,1,342,60
2024,5,6117801000,2102,33,1,310,51
2024,5,6117801000,2107,33,1,96,16
2024,5,6117801000,2208,33,1,235,43
2024,6,6117801000,2102,33,1,3,1
2024,3,6117802000,2101,33,1,"2,642",67
2024,3,6117802000,2208,2,2,475,7
2024,4,6117802000,2104,34,1,5,3
2024,6,6117802000,2341,2,2,932,58
2024,1,6117809000,2104,106,1,52,7
2024,1,6117809000,2104,107,1,61,13
2024,1,6117809000,2102,33,1,"6,803",138
2024,1,6117809000,2107,33,1,18,8
2024,1,6117809000,2208,33,1,14,5
2024,1,6117809000,2102,49,1,"2,152",59
2024,1,6117809000,1005,2,2,934,70
2024,2,6117809000,2104,108,1,38,20
2024,2,6117809000,2102,33,1,"2,094",28
2024,2,6117809000,1005,2,2,"19,866",380
2024,2,6117809000,4104,2,2,508,10
2024,3,6117809000,2104,106,1,86,10
2024,3,6117809000,2104,107,1,37,8
2024,3,6117809000,2102,33,1,22,8
2024,3,6117809000,2107,33,1,7,3
2024,3,6117809000,2208,33,1,27,7
2024,3,6117809000,2102,49,1,5649,115
2024,3,6117809000,1005,2,2,18,5
2024,3,6117809000,1005,2,2,15669,340
2024,4,6117809000,2104,106,1,2002,336
2024,4,6117809000,2104,107,1,76,15
2024,4,6117809000,2104,108,1,49,25
2024,4,6117809000,2102,33,1,24,7
2024,4,6117809000,2107,33,1,14,5
2024,4,6117809000,2208,33,1,16,5
2024,4,6117809000,2102,49,1,232,132
2024,5,6117809000,2104,106,1,385,124
2024,5,6117809000,2104,107,1,91,16
2024,5,6117809000,2104,108,1,77,5
2024,5,6117809000,2102,33,1,33,6
2024,5,6117809000,2107,33,1,19,4
2024,5,6117809000,2208,33,1,12,3
2024,5,6117809000,2102,34,1,10039,243
2024,5,6117809000,2107,34,1,70,1
2024,5,6117809000,1005,2,2,700,8
2024,5,6117809000,1005,2,2,60073,1117
2024,6,6117809000,2104,107,1,363,47
2024,6,6117809000,2102,33,1,84,15
2024,6,6117809000,2107,33,1,18,6
2024,6,6117809000,2208,33,1,11,3
2024,6,6117809000,2107,34,1,7320,224
2024,1,6117900000,2104,106,1,934,20
2024,1,6117900000,2104,108,1,"7,216",526
2024,1,6117900000,2102,49,1,"11,436",641
2024,1,6117900000,2102,49,1,"58,881",3298
2024,2,6117900000,2102,33,1,"32,283",1163
2024,2,6117900000,2102,49,1,6073,389
2024,2,6117900000,2102,49,1,107112,3898
2024,3,6117900000,2102,34,1,1131,111
2024,3,6117900000,2102,49,1,"5,278",342
2024,3,6117900000,2102,49,1,"45,521",2458
2024,4,6117900000,2104,33,1,5959,67
2024,4,6117900000,2102,34,1,8769,1219
2024,4,6117900000,2102,49,1,8130,434
2024,4,6117900000,2102,49,1,129275,5512
2024,5,6117900000,2102,34,1,38970,3786
2024,5,6117900000,2102,49,1,8751,699
2024,5,6117900000,2102,49,1,38941,2558
2024,5,6117900000,1005,2,2,823,65
2024,6,6117900000,2102,34,1,37590,6826
2024,6,6117900000,2102,49,1,31222,1797
2024,6,6117900000,2102,49,1,44477,3448
2024,6,6117900000,2206,62,1,3799,151
2024,6,6117900000,1005,2,2,3824,118
2024,6,6201200000,2104,108,1,11,1
2024,1,6201300000,2104,106,1,337,46
2024,1,6201300000,2104,107,1,153,40
2024,2,6201300000,2104,107,1,52,24
2024,3,6201300000,2104,106,1,2501,46
2024,4,6201300000,2104,106,1,921,15
2024,1,6201400000,2104,107,1,199,45
2024,2,6201400000,2104,106,1,22,1
2024,3,6201400000,2104,107,1,6,2
2024,4,6201400000,2104,106,1,762,13
2024,4,6201400000,2104,107,1,15,10
2024,6,6201400000,2104,106,1,98,1
2024,1,6201900000,2104,106,1,658,199
2024,1,6201900000,2104,107,1,99,10
2024,1,6201900000,2104,108,1,367,93
2024,2,6201900000,2104,106,1,"2,897",1013
2024,2,6201900000,2104,107,1,132,32
2024,2,6201900000,2104,108,1,134,12
2024,3,6201900000,2104,106,1,395,65
2024,3,6201900000,2104,107,1,313,223
2024,4,6201900000,2104,106,1,334,64
2024,4,6201900000,2104,107,1,69,12
2024,4,6201900000,2104,108,1,28,4
2024,5,6201900000,2104,106,1,249,25
2024,5,6201900000,2104,107,1,12,8
2024,5,6201900000,2104,108,1,58,12
2024,6,6201900000,2104,106,1,117,64
2024,6,6201900000,2104,107,1,42,12
2024,6,6201900000,2104,108,1,109,11
2024,1,6201990000,2102,33,1,"2,007",96
2024,1,6201990000,2102,34,1,"47,136",667
2024,1,6201990000,2102,49,1,"7,395",650
2024,2,6201990000,2102,34,1,"6,295",72
2024,2,6201990000,2102,49,1,"2,423",148
2024,2,6201990000,2107,2,2,556,6
2024,2,6201990000,1005,15,3,"121,845",4732
2024,3,6201990000,2102,33,1,375,66
2024,3,6201990000,2101,34,1,1384,156
2024,3,6201990000,2102,34,1,628,93
2024,3,6201990000,2102,49,1,"3,886",297
2024,3,6201990000,5402,2,2,96,8
2024,4,6201990000,2102,33,1,120,5
2024,4,6201990000,2102,34,1,6472,564
2024,4,6201990000,2104,34,1,1,1
2024,4,6201990000,2102,49,1,128,16
2024,4,6201990000,2208,2,2,526,17
2024,5,6201990000,2102,33,1,545,24
2024,5,6201990000,2101,34,1,975,116
2024,5,6201990000,2208,34,1,15,3
2024,5,6201990000,2102,49,1,3581,262
2024,5,6201990000,1005,3,2,44,1
2024,6,6201990000,2102,49,1,339,45
2024,6,6201990000,1005,3,2,44,1
2024,1,6202190000,2102,33,1,260,12
2024,2,6202190000,2102,34,1,15336,204
2024,2,6202190000,4122,10,3,"130,900",2899
2024,3,6202190000,2102,33,1,149,7
2024,4,6202190000,1005,2,2,8207,301
2024,4,6202190000,4122,2,2,2092,122
2024,4,6202190000,1005,10,3,125238,5265
2024,4,6202190000,4122,10,3,353770,7497
2024,4,6202190000,1005,11,3,517404,23289
2024,5,6202190000,2102,33,1,183,9
2024,5,6202190000,2208,2,2,16,8
2024,5,6202190000,4122,10,3,210600,5033
2024,5,6202190000,1005,11,3,925461,40391
2024,6,6202190000,2208,34,1,425,44
2024,6,6202190000,1005,11,3,1055474,50237
2024,1,6202200000,2104,107,1,49,6
2024,1,6202200000,2104,108,1,41,7
2024,2,6202200000,2104,107,1,23,6
2024,3,6202200000,2104,107,1,46,15
2024,4,6202200000,2104,107,1,77,30
2024,2,6202300000,2104,106,1,3248,426
2024,2,6202300000,2104,107,1,70,24
2024,3,6202300000,2104,106,1,1755,45
2024,4,6202300000,2104,106,1,276,6
2024,4,6202300000,2104,107,1,15,6
2024,6,6202300000,2104,107,1,70,12
2024,1,6202400000,2104,107,1,"1,994",1900
2024,1,6202400000,2104,108,1,28,4
2024,2,6202400000,2104,106,1,219,175
2024,2,6202400000,2104,107,1,"1,819",1310
2024,3,6202400000,2104,106,1,840,19
2024,3,6202400000,2104,107,1,620,730
2024,4,6202400000,2104,106,1,651,11
2024,4,6202400000,2104,107,1,11,1
2024,6,6202400000,2104,106,1,588,14
2024,1,6202900000,2104,106,1,"1,008",344
2024,1,6202900000,2104,108,1,404,136
2024,2,6202900000,2104,108,1,31,5
2024,3,6202900000,2104,107,1,192,180
2024,4,6202900000,2104,108,1,62,4
2024,6,6202900000,2104,106,1,1100,120
2024,6,6202900000,2104,108,1,92,8
2024,2,6202990000,2102,49,1,"1,720",84
2024,3,6202990000,2102,49,1,2248,157
2024,5,6202990000,2101,34,1,91,76
2024,5,6202990000,2102,49,1,2698,190
2024,4,6203110000,2104,108,1,49,5
2024,6,6203110000,1005,11,3,650907,13023
2024,1,6203120000,2102,33,1,"16,822",6974
2024,2,6203120000,2102,33,1,"1,650",680
2024,3,6203120000,2102,33,1,"2,481",1216
2024,5,6203120000,2102,33,1,1652,757
2024,6,6203120000,2104,107,1,17,4
2024,6,6203120000,2102,33,1,3672,1768
2024,1,6203190000,2102,33,1,"23,938",5805
2024,2,6203190000,2104,107,1,15,2
2024,2,6203190000,2102,33,1,"27,629",3130
2024,2,6203190000,2102,49,1,"3,711",470
2024,3,6203190000,2102,33,1,"8,422",801
2024,3,6203190000,2102,34,1,"1,003",298
2024,3,6203190000,2102,49,1,"2,125",441
2024,4,6203190000,2102,33,1,6495,1127
2024,4,6203190000,2102,49,1,1599,290
2024,5,6203190000,2102,33,1,9065,990
2024,5,6203190000,2107,33,1,2302,824
2024,5,6203190000,2102,34,1,272,86
2024,5,6203190000,2102,49,1,3067,551
2024,6,6203190000,2102,33,1,5868,678
2024,6,6203190000,2102,49,1,3005,439
2024,1,6203220000,2102,34,1,577,129
2024,1,6203220000,2102,49,1,"3,679",362
2024,2,6203220000,2104,107,1,46,10
2024,2,6203220000,2102,49,1,"8,049",737
2024,3,6203220000,2102,49,1,"2,594",306
2024,4,6203220000,2102,49,1,7521,508
2024,5,6203220000,2102,49,1,1624,232
2024,6,6203220000,2102,49,1,13541,1303
2024,6,6203220000,1005,2,2,890,33
2024,1,6203291000,1005,11,3,"34,978",604
2024,2,6203291000,1005,11,3,"56,746",1049
2024,3,6203291000,1005,2,2,"31,022",324
2024,3,6203291000,1005,11,3,"95,493",1920
2024,4,6203291000,1005,11,3,34060,670
2024,5,6203291000,1005,11,3,35252,693
2024,6,6203291000,1005,2,2,1290,21
2024,6,6203291000,1005,11,3,35306,712
2024,2,6203299000,2104,81,1,"5,674",198
2024,3,6203299000,2104,107,1,"1,931",96
2024,4,6203299000,2104,107,1,4918,187
2024,4,6203299000,1005,2,2,30,4
2024,5,6203299000,2101,34,1,1720,15
2024,5,6203299000,2354,11,3,10034,400
2024,6,6203299000,1005,2,2,120,41
2024,1,6203310000,2101,33,1,"19,272",189
2024,1,6203310000,1005,11,3,"716,705",15148
2024,2,6203310000,2101,34,1,24435,205
2024,2,6203310000,1005,10,3,"28,577",431
2024,2,6203310000,1005,11,3,"581,581",11609
2024,2,6203310000,1005,15,3,"11,085",134
2024,3,6203310000,2101,34,1,29099,201
2024,3,6203310000,1005,11,3,"1,131,681",22808
2024,4,6203310000,1005,11,3,628692,12314
2024,5,6203310000,1005,2,2,1370,238
2024,5,6203310000,1005,11,3,507239,10539
2024,6,6203310000,2101,34,1,42989,286
2024,6,6203310000,1005,2,2,48511,688
2024,6,6203310000,1005,11,3,724040,15979
2024,2,6203320000,4128,10,3,"13,653",1523
2024,2,6203320000,1005,11,3,"31,855",3465
2024,3,6203320000,2102,49,1,809,72
2024,5,6203320000,1005,2,2,45,8
2024,6,6203320000,1005,2,2,837,35
2024,6,6203320000,4107,2,2,1298,37
2024,1,6203330000,1005,3,2,214,8
2024,1,6203330000,1005,11,3,"14,927",262
2024,2,6203330000,1005,3,2,308,9
2024,2,6203330000,1005,11,3,"2,119",34
2024,3,6203330000,1005,3,2,170,5
2024,4,6203330000,1005,3,2,220,7
2024,5,6203330000,1005,2,2,810,173
2024,5,6203330000,1005,3,2,228,6
2024,6,6203330000,1005,3,2,88,3
2024,1,6203390000,1005,2,2,45,92
2024,1,6203390000,1005,10,3,175,594
2024,1,6203390000,1005,11,3,95,306
2024,1,6203390000,3101,15,3,70,161
2024,1,6203390000,3507,15,3,115,293
2024,1,6203390000,5406,15,3,955,819
2024,2,6203390000,4132,10,3,75,211
2024,2,6203390000,1005,11,3,210,651
2024,2,6203390000,5402,15,3,185,544
2024,3,6203390000,2101,33,1,157,868
2024,3,6203390000,2102,33,1,325,247
2024,3,6203390000,1007,10,3,260,663
2024,3,6203390000,4131,10,3,20,86
2024,4,6203390000,1005,2,2,40,78
2024,4,6203390000,1005,10,3,110,154
2024,4,6203390000,4113,10,3,140,227
2024,4,6203390000,4116,10,3,255,879
2024,4,6203390000,4134,10,3,120,220
2024,4,6203390000,1005,11,3,205,343
2024,4,6203390000,3201,15,3,85,168
2024,5,6203390000,2104,108,1,2,4
2024,5,6203390000,1005,2,2,85,82
2024,5,6203390000,3102,2,2,55,58
2024,6,6203390000,2101,34,1,808,5
2024,6,6203390000,1005,2,2,110,112
2024,6,6203390000,1007,10,3,355,311
2024,6,6203390000,4107,10,3,750,1225
2024,6,6203390000,1005,11,3,510,586
2024,1,6203410000,2101,33,1,"7,926",78
2024,1,6203410000,1005,11,3,"399,324",10263
2024,2,6203410000,2101,34,1,"16,268",136
2024,2,6203410000,1005,10,3,"419,503",6321
2024,2,6203410000,1005,11,3,"760,795",14399
2024,2,6203410000,1005,15,3,"208,264",2524
2024,3,6203410000,2101,34,1,"17,746",122
2024,3,6203410000,1005,11,3,"1,086,361",19948
2024,4,6203410000,1005,11,3,330704,6352
2024,5,6203410000,1005,2,2,24774,378
2024,5,6203410000,1005,11,3,279174,6209
2024,6,6203410000,2101,34,1,14405,96
2024,6,6203410000,1005,2,2,64998,1096
2024,6,6203410000,1005,11,3,751102,18678
2024,1,6203420000,2104,106,1,"2,902",354
2024,1,6203420000,2104,107,1,163,41
2024,1,6203420000,2104,108,1,379,172
2024,1,6203420000,2102,33,1,"6,215",1100
2024,1,6203420000,2102,34,1,"64,933",17101
2024,1,6203420000,2107,34,1,1416,35
2024,1,6203420000,2102,49,1,"201,569",36422
2024,1,6203420000,1005,2,2,"4,190",389
2024,1,6203420000,1005,2,2,"1,686",143
2024,1,6203420000,1007,2,2,"8,097",966
2024,1,6203420000,2101,2,2,"1,421",432
2024,1,6203420000,4128,2,2,"5,893",653
2024,1,6203420000,5404,2,2,"2,027",267
2024,1,6203420000,1005,3,2,224,6
2024,1,6203420000,1005,10,3,"221,654",11406
